level	level_ready	ready	start	end	color	opacity	title	initiation	in	out	children	parents	prof_uid
1	1	2595588.106	2597861.116	2597861.951	#22ff00	1.0	calculateNormals [cuda] <10>						1658
1	1	2598089.146	2599390.101	2599391.61	#22ff00	1.0	calculateNormals [cuda] <11>						1659
1	1	2599555.084	2600842.505	2600843.05	#22ff00	1.0	calculateNormals [cuda] <12>						1660
1	1	2601009.479	2602299.0	2602300.509	#22ff00	1.0	calculateNormals [cuda] <13>						1661
1	1	2602437.533	2603847.105	2603847.669	#22ff00	1.0	calculateNormals [cuda] <14>						1662
1	1	2604024.378	2605373.055	2605374.588	#22ff00	1.0	calculateNormals [cuda] <15>						19567
1	1	2605532.45	2607018.768	2607020.274	#22ff00	1.0	calculateNormals [cuda] <16>						19568
1	1	2607173.055	2607271.406	2607272.135	#22ff00	1.0	calculateNormals [cuda] <17>						19569
1	1	2607341.978	2607484.134	2607485.93	#22ff00	1.0	calculateNormals [cuda] <18>						19570
1	1	2607560.357	2607615.134	2607615.938	#22ff00	1.0	calculateNormals [cuda] <19>						19571
1	1	2607681.296	2608187.831	2608189.384	#22ff00	1.0	calculateNormals [cuda] <20>						1663
1	1	2608313.508	2609513.2	2609514.702	#22ff00	1.0	calculateNormals [cuda] <21>						1664
1	1	2609657.934	2610691.057	2610691.58	#22ff00	1.0	calculateNormals [cuda] <22>						1665
1	1	2610785.433	2610883.297	2610884.04	#22ff00	1.0	calculateNormals [cuda] <23>						19572
1	1	2610953.402	2613586.651	2613588.198	#22ff00	1.0	calculateNormals [cuda] <24>						1666
1	1	2613724.183	2615208.14	2615208.68	#22ff00	1.0	calculateNormals [cuda] <25>						1667
1	1	2615330.243	2617410.401	2617411.841	#22ff00	1.0	calculateNormals [cuda] <26>						19573
1	1	2617596.989	2619284.152	2619285.611	#22ff00	1.0	calculateNormals [cuda] <27>						1668
1	1	2619408.18	2620736.507	2620737.943	#22ff00	1.0	calculateNormals [cuda] <28>						1669
