time	count
2747168.79	0.00
2748619.38	1.00
2748620.85	0.00
2750240.46	1.00
2750241.97	0.00
2751770.66	1.00
2751771.31	0.00
2753232.65	1.00
2753233.25	0.00
2754720.67	1.00
2754722.24	0.00
2756249.43	1.00
2756250.96	0.00
2757771.41	1.00
2757772.93	0.00
2759456.99	1.00
2759458.44	0.00
2759702.41	1.00
2759703.11	0.00
2759863.92	1.00
2759865.75	0.00
2761104.60	1.00
2761106.15	0.00
2762276.49	1.00
2762277.94	0.00
2765215.19	1.00
2765216.65	0.00
2766833.84	1.00
2766835.29	0.00
2769042.89	1.00
2769043.44	0.00
2770908.68	1.00
2770910.12	0.00
2772359.23	1.00
2772360.67	0.00
2773805.29	1.00
2773805.87	0.00
2775422.57	1.00
2775424.02	0.00
2776951.16	1.00
2776952.62	0.00
2778406.04	1.00
2778407.49	0.00
2779892.76	1.00
2779893.31	0.00
2781418.99	1.00
2781420.46	0.00
2782937.57	1.00
2782939.06	0.00
2784624.71	1.00
2784625.30	0.00
2784856.72	1.00
2784857.52	0.00
2785017.25	1.00
2785018.02	0.00
2785138.94	1.00
2785140.74	0.00
2786335.19	1.00
2786336.73	0.00
2787518.36	1.00
2787519.94	0.00
2787748.95	1.00
2787749.71	0.00
2790528.65	1.00
2790529.23	0.00
2792137.74	1.00
2792139.20	0.00
2794339.84	1.00
2794341.29	0.00
2796203.71	1.00
2796205.16	0.00
2797657.55	1.00
2797659.13	0.00
2799109.98	1.00
2799111.49	0.00
2800729.50	1.00
2800731.09	0.00
2802253.58	1.00
2802255.08	0.00
2803721.18	1.00
2803721.77	0.00
2805201.40	1.00
2805202.95	0.00
2806730.16	1.00
2806730.77	0.00
2808254.72	1.00
2808255.27	0.00
2809938.21	1.00
2809939.67	0.00
2810175.71	1.00
2810177.47	0.00
2810387.81	1.00
2810389.62	0.00
2810509.29	1.00
2810511.11	0.00
2811083.47	1.00
2811085.01	0.00
2812413.98	1.00
2812415.52	0.00
2813594.93	1.00
2813596.49	0.00
2813816.24	1.00
2813817.08	0.00
2816618.47	1.00
2816619.04	0.00
2818228.94	1.00
2818230.48	0.00
2820435.43	1.00
2820437.02	0.00
2822297.98	1.00
2822298.50	0.00
2823752.51	1.00
2823754.01	0.00
2825207.67	1.00
2825209.11	0.00
2826832.59	1.00
2826834.02	0.00
2828350.46	1.00
2828351.00	0.00
2829811.44	1.00
2829812.97	0.00
2831294.19	1.00
2831295.63	0.00
2832821.16	1.00
2832822.74	0.00
2834343.17	1.00
2834343.67	0.00
2836029.33	1.00
2836030.78	0.00
2836283.64	1.00
2836285.40	0.00
2836444.64	1.00
2836445.38	0.00
2837680.02	1.00
2837681.64	0.00
2838865.84	1.00
2838867.29	0.00
2841801.22	1.00
2841802.76	0.00
2843412.92	1.00
2843414.37	0.00
2845617.09	1.00
2845617.64	0.00
2847472.88	1.00
2847474.43	0.00
2848924.42	1.00
2848925.02	0.00
2850376.18	1.00
2850376.68	0.00
2852003.07	1.00
2852003.66	0.00
2853526.73	1.00
2853527.26	0.00
2854988.69	1.00
2854990.17	0.00
2856479.74	1.00
2856481.21	0.00
2858009.62	1.00
2858011.08	0.00
2859550.64	1.00
2859551.13	0.00
2861235.67	1.00
2861236.23	0.00
2861458.93	1.00
2861460.76	0.00
2861621.43	1.00
2861623.19	0.00
2862847.61	1.00
2862849.19	0.00
2864034.88	1.00
2864036.39	0.00
2864255.24	1.00
2864256.07	0.00
2866931.88	1.00
2866933.32	0.00
2868549.11	1.00
2868549.65	0.00
2870754.78	1.00
2870755.30	0.00
2872620.55	1.00
2872622.10	0.00
2874067.03	1.00
2874067.54	0.00
2875520.08	1.00
2875521.55	0.00
2877133.86	1.00
2877135.38	0.00
2878656.49	1.00
2878657.01	0.00
2880118.43	1.00
2880120.01	0.00
2881599.62	1.00
2881601.18	0.00
2883132.42	1.00
2883133.96	0.00
2884652.57	1.00
2884654.10	0.00
2886337.48	1.00
2886337.99	0.00
2886590.14	1.00
2886590.88	0.00
2886751.76	1.00
2886753.48	0.00
2888009.79	1.00
2888011.40	0.00
2889187.08	1.00
2889188.54	0.00
2892127.70	1.00
2892129.17	0.00
2893735.72	1.00
2893737.15	0.00
2895936.15	1.00
2895937.64	0.00
2897800.16	1.00
2897801.72	0.00
2899254.69	1.00
2899256.30	0.00
2900700.41	1.00
2900701.93	0.00
2902319.11	1.00
2902319.69	0.00
2903842.72	1.00
2903844.17	0.00
2905305.93	1.00
2905307.47	0.00
2906791.41	1.00
2906791.94	0.00
2908318.65	1.00
2908320.14	0.00
2909841.84	1.00
2909842.36	0.00
2911527.53	1.00
2911529.01	0.00
2911780.77	1.00
2911781.60	0.00
2911993.81	1.00
2911994.57	0.00
2912620.65	1.00
2912622.17	0.00
2913950.92	1.00
2913952.36	0.00
2915137.22	1.00
2915138.69	0.00
2918070.38	1.00
2918071.78	0.00
2919681.36	1.00
2919682.82	0.00
2921884.65	1.00
2921885.19	0.00
2923748.12	1.00
2923749.56	0.00
2925199.61	1.00
2925201.04	0.00
2926656.94	1.00
2926658.45	0.00
2928274.49	1.00
2928276.00	0.00
2929800.62	1.00
2929801.13	0.00
2931264.48	1.00
2931265.00	0.00
2932743.24	1.00
2932744.78	0.00
2934271.56	1.00
2934273.08	0.00
2935793.89	1.00
2935794.40	0.00
2937479.45	1.00
2937480.89	0.00
2937743.94	1.00
2937744.70	0.00
2937904.45	1.00
2937906.25	0.00
2939153.00	1.00
2939154.50	0.00
2940336.35	1.00
2940337.79	0.00
2943266.42	1.00
2943267.86	0.00
2944879.23	1.00
2944880.64	0.00
2947086.10	1.00
2947086.64	0.00
2948956.71	1.00
2948958.21	0.00
2950409.98	1.00
2950410.54	0.00
2951867.50	1.00
2951868.96	0.00
2953489.66	1.00
2953490.18	0.00
2955017.91	1.00
2955019.34	0.00
2956479.39	1.00
2956480.93	0.00
2957962.22	1.00
2957963.65	0.00
2959494.88	1.00
2959496.32	0.00
2961034.31	1.00
2961034.75	0.00
2962698.91	1.00
2962700.42	0.00
2962927.56	1.00
2962928.27	0.00
2963087.65	1.00
2963088.39	0.00
2963208.70	1.00
2963210.47	0.00
2964401.44	1.00
2964402.93	0.00
2965584.33	1.00
2965585.81	0.00
2965806.68	1.00
2965807.46	0.00
2968479.45	1.00
2968480.88	0.00
2970097.61	1.00
2970098.16	0.00
2972302.73	1.00
2972303.27	0.00
2974163.91	1.00
2974165.36	0.00
2975615.01	1.00
2975616.53	0.00
2977062.48	1.00
2977063.00	0.00
2978685.57	1.00
2978687.06	0.00
2980212.20	1.00
2980213.72	0.00
2981672.66	1.00
2981673.20	0.00
2983159.41	1.00
2983160.95	0.00
2984691.26	1.00
2984692.74	0.00
2986212.63	1.00
2986214.08	0.00
2987858.30	1.00
2987859.72	0.00
2988104.44	1.00
2988106.22	0.00
2988265.50	1.00
2988266.22	0.00
2988380.78	1.00
2988381.47	0.00
2989581.97	1.00
2989583.47	0.00
2990752.74	1.00
2990754.26	0.00
2990975.17	1.00
2990977.06	0.00
2993762.76	1.00
2993764.26	0.00
2995373.65	1.00
2995375.10	0.00
2997580.42	1.00
2997580.99	0.00
2999444.53	1.00
2999445.96	0.00
3000894.26	1.00
3000894.77	0.00
3002348.75	1.00
3002350.18	0.00
3003968.37	1.00
3003968.89	0.00
3005495.42	1.00
3005496.98	0.00
3006969.39	1.00
3006970.84	0.00
3008450.19	1.00
3008451.68	0.00
3009979.01	1.00
3009980.52	0.00
3011499.00	1.00
3011500.41	0.00
3013145.20	1.00
3013146.62	0.00
3013382.79	1.00
3013384.57	0.00
3013594.83	1.00
3013596.64	0.00
3014244.08	1.00
3014244.62	0.00
3015578.93	1.00
3015580.46	0.00
3016756.49	1.00
3016758.07	0.00
3016979.39	1.00
3016981.30	0.00
3019763.07	1.00
3019764.51	0.00
3021383.51	1.00
3021384.02	0.00
3023587.82	1.00
3023589.34	0.00
3025458.46	1.00
3025458.94	0.00
3026918.90	1.00
3026919.40	0.00
3028374.29	1.00
3028375.73	0.00
3029993.59	1.00
3029995.03	0.00
3031518.57	1.00
3031519.99	0.00
3032985.71	1.00
3032987.17	0.00
3034466.56	1.00
3034468.01	0.00
3035997.54	1.00
3035999.02	0.00
3037517.23	1.00
3037518.65	0.00
3039165.25	1.00
3039166.68	0.00
3039413.55	1.00
3039414.28	0.00
3039574.38	1.00
3039576.16	0.00
3040819.25	1.00
3040820.82	0.00
3041993.84	1.00
3041994.33	0.00
3044922.50	1.00
3044923.93	0.00
3046554.87	1.00
3046555.37	0.00
3048754.33	1.00
3048754.89	0.00
3050623.99	1.00
3050624.56	0.00
3052074.90	1.00
3052076.45	0.00
3053529.16	1.00
3053530.58	0.00
3055156.13	1.00
3055157.61	0.00
3056687.13	1.00
3056688.77	0.00
3058150.20	1.00
3058150.72	0.00
3059634.30	1.00
3059635.73	0.00
3061159.27	1.00
3061159.82	0.00
3062693.44	1.00
3062694.95	0.00
3064338.18	1.00
3064339.65	0.00
3064587.30	1.00
3064589.18	0.00
3064748.34	1.00
3064749.03	0.00
3064867.77	1.00
3064868.55	0.00
3066069.75	1.00
3066071.25	0.00
3067255.68	1.00
3067257.22	0.00
3070194.72	1.00
3070196.14	0.00
3071804.83	1.00
3071806.45	0.00
3074008.54	1.00
3074010.08	0.00
3075871.22	1.00
3075871.75	0.00
3077324.96	1.00
3077326.41	0.00
3078780.08	1.00
3078781.58	0.00
3080404.92	1.00
3080406.36	0.00
3081932.40	1.00
3081932.90	0.00
3083407.08	1.00
3083407.58	0.00
3084890.94	1.00
3084892.40	0.00
3086414.72	1.00
3086416.17	0.00
3087939.41	1.00
3087940.83	0.00
3089626.78	1.00
3089628.32	0.00
3089858.95	1.00
3089859.73	0.00
3090019.54	1.00
3090021.34	0.00
3090140.77	1.00
3090141.51	0.00
3091339.07	1.00
3091339.66	0.00
3092515.24	1.00
3092515.77	0.00
3092723.84	1.00
3092724.62	0.00
3095529.99	1.00
3095530.49	0.00
3097140.40	1.00
3097141.85	0.00
3099347.89	1.00
3099349.31	0.00
3101208.11	1.00
3101209.55	0.00
3102658.37	1.00
3102659.86	0.00
3104109.03	1.00
3104110.47	0.00
3105732.32	1.00
3105732.86	0.00
3107269.77	1.00
3107271.27	0.00
3108741.01	1.00
3108741.59	0.00
3110219.55	1.00
3110220.98	0.00
3111750.08	1.00
3111751.58	0.00
3113275.94	1.00
3113277.35	0.00
3114963.39	1.00
3114964.87	0.00
3115201.49	1.00
3115203.25	0.00
3115414.86	1.00
3115415.61	0.00
3115538.54	1.00
3115539.31	0.00
3116125.49	1.00
3116127.05	0.00
3117448.63	1.00
3117450.16	0.00
3118634.70	1.00
3118635.25	0.00
3118832.41	1.00
3118833.12	0.00
3121526.60	1.00
3121527.15	0.00
3123144.82	1.00
3123146.26	0.00
3125360.50	1.00
3125361.92	0.00
3127230.17	1.00
3127231.59	0.00
3128684.72	1.00
3128685.22	0.00
3130139.28	1.00
3130140.76	0.00
3131764.56	1.00
3131766.07	0.00
3133289.31	1.00
3133289.78	0.00
3134751.85	1.00
3134753.37	0.00
3136238.75	1.00
3136240.19	0.00
3137768.06	1.00
3137769.57	0.00
3139289.29	1.00
3139290.74	0.00
3140938.17	1.00
3140939.61	0.00
3141174.43	1.00
3141176.23	0.00
3141335.66	1.00
3141337.42	0.00
3141458.47	1.00
3141459.21	0.00
3142669.47	1.00
3142670.99	0.00
3143848.44	1.00
3143848.93	0.00
3146790.18	1.00
3146791.68	0.00
3148402.87	1.00
3148404.32	0.00
3150606.85	1.00
3150608.38	0.00
3152477.14	1.00
3152478.68	0.00
3153926.06	1.00
3153927.52	0.00
3155379.14	1.00
3155380.61	0.00
3156994.33	1.00
3156995.74	0.00
3158513.14	1.00
3158514.58	0.00
3159977.32	1.00
3159977.81	0.00
3161458.25	1.00
3161459.70	0.00
3162984.85	1.00
3162986.31	0.00
3164507.67	1.00
3164508.17	0.00
3166151.32	1.00
3166152.75	0.00
3166387.88	1.00
3166389.61	0.00
3166549.99	1.00
3166550.72	0.00
3167794.65	1.00
3167796.17	0.00
3168983.06	1.00
3168984.59	0.00
3171916.22	1.00
3171917.66	0.00
3173528.89	1.00
3173530.39	0.00
3175733.37	1.00
3175734.80	0.00
3177597.49	1.00
3177598.00	0.00
3179049.12	1.00
3179049.62	0.00
3180499.18	1.00
3180500.61	0.00
3182119.92	1.00
3182120.43	0.00
3183643.81	1.00
3183645.36	0.00
3185103.49	1.00
3185105.03	0.00
3186586.59	1.00
3186588.11	0.00
3188107.06	1.00
3188108.62	0.00
3189631.37	1.00
3189631.92	0.00
3191276.24	1.00
3191276.73	0.00
3191535.48	1.00
3191536.20	0.00
3191696.67	1.00
3191697.43	0.00
3192946.23	1.00
3192947.77	0.00
3194118.69	1.00
3194120.19	0.00
3194343.08	1.00
3194344.87	0.00
3197010.11	1.00
3197011.56	0.00
3198630.96	1.00
3198632.45	0.00
3200840.70	1.00
3200842.21	0.00
3202705.37	1.00
3202706.89	0.00
3204164.07	1.00
3204165.52	0.00
3205616.11	1.00
3205617.68	0.00
3207226.23	1.00
3207227.68	0.00
3208754.89	1.00
3208755.46	0.00
3210215.57	1.00
3210217.00	0.00
3211698.83	1.00
3211699.35	0.00
3213220.79	1.00
3213222.25	0.00
3214739.68	1.00
3214741.20	0.00
3216388.81	1.00
3216390.27	0.00
3216775.15	1.00
3216775.96	0.00
3217390.97	1.00
3217392.51	0.00
3218714.04	1.00
3218715.63	0.00
3219896.81	1.00
3219898.26	0.00
3222837.73	1.00
3222838.25	0.00
3224447.43	1.00
3224448.90	0.00
3226655.39	1.00
3226656.89	0.00
3228514.82	1.00
3228516.33	0.00
3229966.26	1.00
3229967.73	0.00
3231416.06	1.00
3231417.51	0.00
3233040.11	1.00
3233041.65	0.00
3234569.03	1.00
3234569.53	0.00
3236025.58	1.00
3236027.08	0.00
3237511.09	1.00
3237512.51	0.00
3239034.23	1.00
3239035.65	0.00
3240555.15	1.00
3240556.82	0.00
3242200.08	1.00
3242201.55	0.00
3242448.62	1.00
3242449.34	0.00
3242611.00	1.00
3242611.83	0.00
3242732.16	1.00
3242733.92	0.00
3243944.40	1.00
3243944.98	0.00
3245133.70	1.00
3245135.14	0.00
3247949.79	1.00
3247951.22	0.00
3249572.09	1.00
3249573.64	0.00
3251781.37	1.00
3251781.87	0.00
3253642.11	1.00
3253643.70	0.00
3255095.66	1.00
3255097.25	0.00
3256551.18	1.00
3256551.66	0.00
3258168.02	1.00
3258169.45	0.00
3259694.69	1.00
3259696.23	0.00
3261158.99	1.00
3261160.47	0.00
3262641.42	1.00
3262642.00	0.00
3264173.72	1.00
3264175.22	0.00
3265708.58	1.00
3265710.12	0.00
3267357.10	1.00
3267358.56	0.00
3267613.46	1.00
3267615.24	0.00
3267774.17	1.00
3267774.89	0.00
3269017.20	1.00
3269018.76	0.00
3270199.84	1.00
3270201.33	0.00
3273134.04	1.00
3273135.48	0.00
3274741.06	1.00
3274742.57	0.00
3276943.58	1.00
3276945.03	0.00
3278803.34	1.00
3278804.85	0.00
3280256.17	1.00
3280256.67	0.00
3281710.49	1.00
3281712.02	0.00
3283325.73	1.00
3283326.19	0.00
3284845.00	1.00
3284846.53	0.00
3286303.56	1.00
3286304.11	0.00
3287786.57	1.00
3287787.17	0.00
3289316.73	1.00
3289317.23	0.00
3290847.67	1.00
3290848.23	0.00
3292496.16	1.00
3292497.61	0.00
3292748.19	1.00
3292748.97	0.00
3292909.69	1.00
3292911.41	0.00
3294143.70	1.00
3294144.24	0.00
3295317.06	1.00
3295318.56	0.00
3298131.63	1.00
3298133.04	0.00
3299758.27	1.00
3299759.76	0.00
3301968.07	1.00
3301969.54	0.00
3303824.99	1.00
3303826.47	0.00
3305271.97	1.00
3305273.41	0.00
3306721.69	1.00
3306722.30	0.00
3308344.89	1.00
3308346.36	0.00
3309875.04	1.00
3309875.54	0.00
3311336.13	1.00
3311336.66	0.00
3312821.72	1.00
3312822.29	0.00
3314351.93	1.00
3314353.39	0.00
3315878.43	1.00
3315879.87	0.00
3317526.91	1.00
3317528.35	0.00
3317769.07	1.00
3317769.77	0.00
3317981.25	1.00
3317983.04	0.00
3318108.34	1.00
3318110.18	0.00
3318672.30	1.00
3318673.84	0.00
3320010.90	1.00
3320012.35	0.00
3321193.29	1.00
3321194.71	0.00
3324006.32	1.00
3324007.77	0.00
3325628.43	1.00
3325629.92	0.00
3327829.90	1.00
3327831.35	0.00
3329690.71	1.00
3329692.29	0.00
3331149.79	1.00
3331151.21	0.00
3332597.27	1.00
3332598.77	0.00
3334219.14	1.00
3334220.59	0.00
3335743.61	1.00
3335744.17	0.00
3337201.10	1.00
3337202.56	0.00
3338683.84	1.00
3338685.37	0.00
3340209.14	1.00
3340210.62	0.00
3341737.06	1.00
3341737.62	0.00
3343382.92	1.00
3343384.35	0.00
3343640.85	1.00
3343642.65	0.00
3343803.80	1.00
3343805.50	0.00
3345049.97	1.00
3345050.48	0.00
3346234.59	1.00
3346236.02	0.00
3349167.59	1.00
3349169.01	0.00
3350775.01	1.00
3350776.53	0.00
3352976.53	1.00
3352977.97	0.00
3354843.57	1.00
3354845.11	0.00
3356294.47	1.00
3356295.92	0.00
3357748.61	1.00
3357750.17	0.00
3359369.44	1.00
3359370.93	0.00
3360894.64	1.00
3360896.21	0.00
3362357.28	1.00
3362358.06	0.00
3363846.01	1.00
3363846.58	0.00
3365371.30	1.00
3365372.76	0.00
3366896.91	1.00
3366897.46	0.00
3368552.94	1.00
3368553.46	0.00
3368808.36	1.00
3368809.08	0.00
3368969.11	1.00
3368969.86	0.00
3369091.51	1.00
3369092.24	0.00
3370304.35	1.00
3370304.91	0.00
3371487.81	1.00
3371489.28	0.00
3374421.24	1.00
3374422.71	0.00
3376029.40	1.00
3376029.93	0.00
3378237.53	1.00
3378239.04	0.00
3380101.96	1.00
3380103.50	0.00
3381551.27	1.00
3381551.78	0.00
3382995.90	1.00
3382997.44	0.00
3384615.68	1.00
3384617.17	0.00
3386140.40	1.00
3386141.87	0.00
3387605.48	1.00
3387606.05	0.00
3389091.60	1.00
3389093.14	0.00
3390621.68	1.00
3390623.13	0.00
3392149.92	1.00
3392151.35	0.00
3393837.02	1.00
3393837.55	0.00
3394092.82	1.00
3394093.58	0.00
3394251.60	1.00
3394253.42	0.00
3394367.94	1.00
3394368.63	0.00
3395561.04	1.00
3395562.59	0.00
3396744.44	1.00
3396744.99	0.00
3396969.23	1.00
3396970.00	0.00
3399759.53	1.00
3399761.08	0.00
3401369.39	1.00
3401369.90	0.00
3403573.31	1.00
3403574.84	0.00
3405434.57	1.00
3405436.06	0.00
3406889.92	1.00
3406890.48	0.00
3408340.11	1.00
3408341.61	0.00
3409956.52	1.00
3409958.00	0.00
3411482.93	1.00
3411483.50	0.00
3412939.20	1.00
3412940.66	0.00
3414419.02	1.00
3414420.54	0.00
3415950.23	1.00
3415951.67	0.00
3417477.68	1.00
3417478.20	0.00
3419163.14	1.00
3419164.60	0.00
3419411.96	1.00
3419412.75	0.00
3419624.29	1.00
3419625.03	0.00
3419743.84	1.00
3419744.59	0.00
3420338.99	1.00
3420340.52	0.00
3421674.42	1.00
3421675.98	0.00
3422856.68	1.00
3422858.25	0.00
3423082.24	1.00
3423083.02	0.00
3425753.06	1.00
3425754.59	0.00
3427373.71	1.00
3427375.20	0.00
3429576.80	1.00
3429578.32	0.00
3431438.03	1.00
3431438.64	0.00
3432891.70	1.00
3432892.21	0.00
3434342.95	1.00
3434344.39	0.00
3435962.35	1.00
3435963.83	0.00
3437481.92	1.00
3437482.40	0.00
3438938.07	1.00
3438939.51	0.00
3440426.80	1.00
3440428.27	0.00
3441958.06	1.00
3441959.53	0.00
3443484.63	1.00
3443486.08	0.00
3445132.73	1.00
3445134.17	0.00
3445370.59	1.00
3445371.27	0.00
3445532.16	1.00
3445532.83	0.00
3446764.59	1.00
3446766.11	0.00
3447954.27	1.00
3447955.69	0.00
3450884.77	1.00
3450886.21	0.00
3452496.47	1.00
3452497.03	0.00
3454702.81	1.00
3454703.30	0.00
3456561.81	1.00
3456563.35	0.00
3458014.08	1.00
3458015.55	0.00
3459464.86	1.00
3459466.31	0.00
3461084.33	1.00
3461085.77	0.00
3462614.10	1.00
3462615.65	0.00
3464073.14	1.00
3464074.71	0.00
3465553.78	1.00
3465554.40	0.00
3467075.26	1.00
3467076.71	0.00
3468605.11	1.00
3468605.64	0.00
3470253.48	1.00
3470254.02	0.00
3470478.85	1.00
3470479.62	0.00
3470642.04	1.00
3470643.85	0.00
3470763.65	1.00
3470765.42	0.00
3471984.52	1.00
3471986.09	0.00
3473162.77	1.00
3473164.29	0.00
3473388.74	1.00
3473389.57	0.00
3476060.36	1.00
3476061.80	0.00
3477679.78	1.00
3477681.28	0.00
3479888.75	1.00
3479889.26	0.00
3481745.87	1.00
3481746.40	0.00
3483195.27	1.00
3483196.70	0.00
3484641.85	1.00
3484643.37	0.00
3486263.69	1.00
3486265.23	0.00
3487787.95	1.00
3487788.49	0.00
3489246.31	1.00
3489247.74	0.00
3490733.52	1.00
3490735.13	0.00
3492265.51	1.00
3492266.10	0.00
3493791.81	1.00
3493792.34	0.00
3495477.09	1.00
3495477.62	0.00
3495725.26	1.00
3495726.04	0.00
3495885.80	1.00
3495886.53	0.00
3496006.43	1.00
3496008.25	0.00
3497228.78	1.00
3497230.31	0.00
3498420.22	1.00
3498421.75	0.00
3498640.31	1.00
3498641.12	0.00
3501447.46	1.00
3501448.96	0.00
3503060.46	1.00
3503061.90	0.00
3505266.36	1.00
3505267.86	0.00
3507133.68	1.00
3507135.15	0.00
3508586.43	1.00
3508587.96	0.00
3510038.41	1.00
3510039.97	0.00
3511658.66	1.00
3511659.16	0.00
3513187.14	1.00
3513188.72	0.00
3514661.17	1.00
3514661.72	0.00
3516145.83	1.00
3516147.37	0.00
3517677.76	1.00
3517679.28	0.00
3519204.70	1.00
3519206.20	0.00
3520854.85	1.00
3520855.34	0.00
3521105.36	1.00
3521106.11	0.00
3521317.12	1.00
3521318.94	0.00
3521440.58	1.00
3521442.46	0.00
3522004.66	1.00
3522006.25	0.00
3523336.97	1.00
3523337.58	0.00
3524506.69	1.00
3524508.18	0.00
3524733.08	1.00
3524733.85	0.00
3527413.19	1.00
3527414.65	0.00
3529037.15	1.00
3529038.60	0.00
3531243.96	1.00
3531245.51	0.00
3533112.12	1.00
3533112.67	0.00
3534579.06	1.00
3534580.57	0.00
3536028.31	1.00
3536028.82	0.00
3537649.15	1.00
3537649.71	0.00
3539178.98	1.00
3539180.52	0.00
3540638.97	1.00
3540640.53	0.00
3542116.92	1.00
3542118.46	0.00
3543653.56	1.00
3543655.07	0.00
3545176.12	1.00
3545177.67	0.00
3546822.83	1.00
3546824.35	0.00
3547091.53	1.00
3547092.27	0.00
3547254.23	1.00
3547254.97	0.00
3547373.85	1.00
3547375.65	0.00
3548568.65	1.00
3548570.16	0.00
3549749.98	1.00
3549751.57	0.00
3552563.94	1.00
3552565.46	0.00
3554184.16	1.00
3554185.64	0.00
3556393.29	1.00
3556394.73	0.00
3558257.62	1.00
3558259.18	0.00
3559710.73	1.00
3559712.22	0.00
3561158.74	1.00
3561160.33	0.00
3562785.45	1.00
3562786.95	0.00
3564315.45	1.00
3564316.92	0.00
3565775.08	1.00
3565776.61	0.00
3567260.87	1.00
3567262.30	0.00
3568795.94	1.00
3568797.42	0.00
3570317.54	1.00
3570318.99	0.00
3571962.65	1.00
3571963.21	0.00
