time	count
949876.88	1.00
949877.45	0.00
950112.02	1.00
950112.78	0.00
952918.59	1.00
952920.14	0.00
954532.62	1.00
954534.19	0.00
956735.08	1.00
956736.64	0.00
958608.90	1.00
958610.45	0.00
960059.61	1.00
960061.18	0.00
961510.33	1.00
961511.87	0.00
963132.27	1.00
963133.88	0.00
964657.02	1.00
964658.62	0.00
966120.80	1.00
966122.30	0.00
967603.37	1.00
967604.89	0.00
969135.62	1.00
969137.19	0.00
970664.23	1.00
970664.73	0.00
972351.19	1.00
972352.69	0.00
972604.83	1.00
972605.56	0.00
972766.04	1.00
972766.82	0.00
974007.00	1.00
974007.55	0.00
975179.22	1.00
975179.81	0.00
975416.21	1.00
975416.87	0.00
978098.45	1.00
978099.96	0.00
979720.11	1.00
979721.66	0.00
981934.82	1.00
981935.34	0.00
983814.98	1.00
983815.50	0.00
985275.80	1.00
985276.31	0.00
986729.95	1.00
986731.65	0.00
988349.51	1.00
988350.13	0.00
989871.71	1.00
989873.27	0.00
991336.21	1.00
991337.72	0.00
992819.38	1.00
992819.95	0.00
994348.56	1.00
994350.07	0.00
995873.83	1.00
995875.34	0.00
997561.68	1.00
997563.36	0.00
997826.48	1.00
997827.22	0.00
998002.51	1.00
998004.39	0.00
998125.68	1.00
998127.45	0.00
999313.83	1.00
999315.35	0.00
1000501.28	1.00
1000502.97	0.00
1000783.10	1.00
1000784.05	0.00
1003445.67	1.00
1003446.20	0.00
1005061.10	1.00
1005061.67	0.00
1007272.65	1.00
1007274.21	0.00
1009138.12	1.00
1009139.77	0.00
1010592.89	1.00
1010593.47	0.00
1012044.95	1.00
1012046.48	0.00
1013664.78	1.00
1013665.33	0.00
1015188.38	1.00
1015188.95	0.00
1016649.10	1.00
1016649.78	0.00
1018134.11	1.00
1018134.61	0.00
1019668.35	1.00
1019670.09	0.00
1021204.79	1.00
1021206.32	0.00
1022894.16	1.00
1022895.67	0.00
1023168.06	1.00
1023168.89	0.00
1023383.98	1.00
1023384.69	0.00
1024007.65	1.00
1024009.24	0.00
1025351.16	1.00
1025351.71	0.00
1026531.44	1.00
1026532.01	0.00
1026706.01	1.00
1026707.88	0.00
1029474.94	1.00
1029475.52	0.00
1031092.39	1.00
1031093.88	0.00
1033305.54	1.00
1033307.04	0.00
1035185.82	1.00
1035186.31	0.00
1036637.58	1.00
1036638.18	0.00
1038093.53	1.00
1038095.10	0.00
1039715.55	1.00
1039717.13	0.00
1041244.06	1.00
1041244.58	0.00
1042706.84	1.00
1042707.38	0.00
1044184.81	1.00
1044185.37	0.00
1045712.56	1.00
1045714.14	0.00
1047244.74	1.00
1047246.34	0.00
1048933.47	1.00
1048935.05	0.00
1049172.68	1.00
1049174.50	0.00
1049332.66	1.00
1049334.49	0.00
1050578.46	1.00
1050578.97	0.00
1051749.87	1.00
1051751.42	0.00
1051985.48	1.00
1051986.25	0.00
1054793.47	1.00
1054795.07	0.00
1056404.84	1.00
1056405.34	0.00
1058608.98	1.00
1058610.51	0.00
1060470.18	1.00
1060470.70	0.00
1061918.72	1.00
1061920.24	0.00
1063367.72	1.00
1063369.20	0.00
1065000.80	1.00
1065002.30	0.00
1066531.59	1.00
1066532.10	0.00
1067992.13	1.00
1067993.64	0.00
1069472.62	1.00
1069474.13	0.00
1071001.09	1.00
1071002.62	0.00
1072527.30	1.00
1072527.78	0.00
1074211.49	1.00
1074212.04	0.00
1074465.34	1.00
1074467.11	0.00
1074627.03	1.00
1074627.87	0.00
1075875.13	1.00
1075876.66	0.00
1077065.41	1.00
1077066.99	0.00
1077323.19	1.00
1077323.90	0.00
1080125.10	1.00
1080126.61	0.00
1081737.50	1.00
1081739.08	0.00
1083949.78	1.00
1083950.30	0.00
1085821.67	1.00
1085822.18	0.00
1087282.70	1.00
1087284.19	0.00
1088731.04	1.00
1088732.55	0.00
1090350.58	1.00
1090351.20	0.00
1091872.30	1.00
1091873.79	0.00
1093341.20	1.00
1093341.75	0.00
1094822.02	1.00
1094823.50	0.00
1096349.58	1.00
1096350.12	0.00
1097873.84	1.00
1097875.34	0.00
1099562.90	1.00
1099563.52	0.00
1099806.35	1.00
1099807.05	0.00
1099965.06	1.00
1099965.83	0.00
1101193.55	1.00
1101195.10	0.00
1102370.37	1.00
1102371.91	0.00
1102618.73	1.00
1102620.51	0.00
1105299.21	1.00
1105300.75	0.00
1106920.02	1.00
1106920.56	0.00
1109129.28	1.00
1109130.84	0.00
1111000.50	1.00
1111001.98	0.00
1112454.49	1.00
1112456.03	0.00
1113905.17	1.00
1113905.70	0.00
1115525.46	1.00
1115527.01	0.00
1117045.15	1.00
1117045.71	0.00
1118501.88	1.00
1118503.40	0.00
1119987.59	1.00
1119989.10	0.00
1121525.11	1.00
1121525.61	0.00
1123046.11	1.00
1123047.60	0.00
1124733.60	1.00
1124735.17	0.00
1125010.01	1.00
1125011.80	0.00
1125228.63	1.00
1125229.37	0.00
1125842.16	1.00
1125843.69	0.00
1127198.80	1.00
1127199.33	0.00
1128370.00	1.00
1128371.57	0.00
1128599.77	1.00
1128600.64	0.00
1131416.08	1.00
1131417.63	0.00
1133025.61	1.00
1133026.12	0.00
1135232.46	1.00
1135233.99	0.00
1137096.26	1.00
1137096.80	0.00
1138549.12	1.00
1138549.74	0.00
1139997.79	1.00
1139999.35	0.00
1141619.98	1.00
1141620.51	0.00
1143143.62	1.00
1143144.15	0.00
1144599.92	1.00
1144601.48	0.00
1146085.98	1.00
1146087.47	0.00
1147620.77	1.00
1147622.30	0.00
1149147.22	1.00
1149148.80	0.00
1150795.04	1.00
1150796.58	0.00
1151060.49	1.00
1151061.33	0.00
1151221.24	1.00
1151222.96	0.00
1152449.81	1.00
1152451.36	0.00
1153628.14	1.00
1153629.68	0.00
1153866.65	1.00
1153867.45	0.00
1156545.28	1.00
1156546.83	0.00
1158163.40	1.00
1158165.01	0.00
1160370.15	1.00
1160371.65	0.00
1162237.90	1.00
1162239.39	0.00
1163687.44	1.00
1163688.98	0.00
1165144.17	1.00
1165145.69	0.00
1166788.81	1.00
1166790.38	0.00
1168307.54	1.00
1168308.09	0.00
1169787.42	1.00
1169787.91	0.00
1171273.85	1.00
1171275.37	0.00
1172820.56	1.00
1172821.02	0.00
1174344.02	1.00
1174344.55	0.00
1176031.08	1.00
1176032.59	0.00
1176298.18	1.00
1176298.98	0.00
1176459.01	1.00
1176460.77	0.00
1177698.37	1.00
1177699.94	0.00
1178885.45	1.00
1178886.96	0.00
1179118.75	1.00
1179120.64	0.00
1181916.87	1.00
1181918.38	0.00
1183533.31	1.00
1183534.84	0.00
1185743.12	1.00
1185744.61	0.00
1187607.57	1.00
1187609.11	0.00
1189058.81	1.00
1189060.34	0.00
1190526.99	1.00
1190527.51	0.00
1192148.57	1.00
1192150.10	0.00
1193677.15	1.00
1193678.70	0.00
1195140.09	1.00
1195141.59	0.00
1196628.05	1.00
1196629.63	0.00
1198159.39	1.00
1198160.91	0.00
1199683.27	1.00
1199684.82	0.00
1201368.14	1.00
1201369.64	0.00
1201640.18	1.00
1201641.05	0.00
1201801.36	1.00
1201802.04	0.00
1203040.37	1.00
1203040.92	0.00
1204221.92	1.00
1204223.50	0.00
1204473.48	1.00
1204475.33	0.00
1207157.86	1.00
1207159.42	0.00
1208779.87	1.00
1208781.42	0.00
1210985.29	1.00
1210986.86	0.00
1212848.64	1.00
1212850.23	0.00
1214305.73	1.00
1214307.21	0.00
1215753.38	1.00
1215754.94	0.00
1217371.96	1.00
1217372.50	0.00
1218905.46	1.00
1218905.99	0.00
1220373.19	1.00
1220374.72	0.00
1221863.72	1.00
1221865.30	0.00
1223392.93	1.00
1223394.48	0.00
1224919.64	1.00
1224921.17	0.00
1226567.73	1.00
1226568.27	0.00
1226787.07	1.00
1226788.89	0.00
1227000.19	1.00
1227002.00	0.00
1227622.94	1.00
1227624.53	0.00
1227819.76	1.00
1227820.52	0.00
1229046.67	1.00
1229047.19	0.00
1230228.52	1.00
1230230.01	0.00
1233079.14	1.00
1233079.65	0.00
1234701.74	1.00
1234702.24	0.00
1236909.25	1.00
1236910.75	0.00
1238772.85	1.00
1238774.41	0.00
1240228.25	1.00
1240229.79	0.00
1241676.95	1.00
1241678.44	0.00
1243300.99	1.00
1243302.53	0.00
1244829.75	1.00
1244831.32	0.00
1246294.66	1.00
1246296.20	0.00
1247778.37	1.00
1247778.90	0.00
1249306.40	1.00
1249307.90	0.00
1250833.81	1.00
1250835.38	0.00
1252481.96	1.00
1252483.47	0.00
1252732.75	1.00
1252733.41	0.00
1252892.85	1.00
1252893.73	0.00
1254125.83	1.00
1254127.44	0.00
1255307.97	1.00
1255309.48	0.00
1255575.64	1.00
1255576.35	0.00
1258364.71	1.00
1258366.22	0.00
1259978.05	1.00
1259979.55	0.00
1262190.17	1.00
1262191.67	0.00
1264051.65	1.00
1264052.16	0.00
1265502.84	1.00
1265504.35	0.00
1266956.89	1.00
1266958.39	0.00
1268572.80	1.00
1268574.34	0.00
1270099.51	1.00
1270100.01	0.00
1271561.74	1.00
1271563.30	0.00
1273052.22	1.00
1273053.76	0.00
1274588.56	1.00
1274590.12	0.00
1276114.04	1.00
1276114.53	0.00
1277805.67	1.00
1277806.22	0.00
1278079.90	1.00
1278080.63	0.00
1278240.84	1.00
1278241.60	0.00
1278363.57	1.00
1278364.24	0.00
1279560.14	1.00
1279561.73	0.00
1280735.46	1.00
1280737.03	0.00
1280970.11	1.00
1280970.88	0.00
1283648.92	1.00
1283650.46	0.00
1285272.54	1.00
1285273.09	0.00
1287488.23	1.00
1287488.81	0.00
1289359.85	1.00
1289361.39	0.00
1290811.96	1.00
1290813.49	0.00
1292271.91	1.00
1292272.46	0.00
1293896.93	1.00
1293898.43	0.00
1295420.62	1.00
1295422.12	0.00
1296878.41	1.00
1296879.91	0.00
1298365.55	1.00
1298367.06	0.00
1299898.41	1.00
1299899.91	0.00
1301418.41	1.00
1301419.95	0.00
1303068.51	1.00
1303070.01	0.00
1303342.12	1.00
1303342.93	0.00
1303502.17	1.00
1303502.85	0.00
1304731.86	1.00
1304733.40	0.00
1305905.76	1.00
1305907.28	0.00
1306160.77	1.00
1306162.61	0.00
1308948.33	1.00
1308949.84	0.00
1310563.30	1.00
1310564.88	0.00
1312765.85	1.00
1312767.41	0.00
1314625.16	1.00
1314625.76	0.00
1316078.14	1.00
1316078.69	0.00
1317533.68	1.00
1317535.24	0.00
1319153.98	1.00
1319154.59	0.00
1320676.83	1.00
1320677.38	0.00
1322136.22	1.00
1322137.73	0.00
1323622.13	1.00
1323623.67	0.00
1325145.33	1.00
1325146.87	0.00
1326666.69	1.00
1326667.22	0.00
1328315.52	1.00
1328317.04	0.00
1328589.71	1.00
1328590.54	0.00
1328805.13	1.00
1328805.79	0.00
1329440.28	1.00
1329441.86	0.00
1330778.81	1.00
1330779.33	0.00
1331956.45	1.00
1331958.00	0.00
1332194.59	1.00
1332196.33	0.00
1334877.13	1.00
1334877.65	0.00
1336494.93	1.00
1336496.42	0.00
1338699.66	1.00
1338701.33	0.00
1340567.75	1.00
1340569.35	0.00
1342026.83	1.00
1342027.39	0.00
1343474.18	1.00
1343475.70	0.00
1345096.19	1.00
1345097.70	0.00
1346626.66	1.00
1346628.19	0.00
1348089.68	1.00
1348091.18	0.00
1349574.55	1.00
1349576.14	0.00
1351104.38	1.00
1351105.87	0.00
1352637.35	1.00
1352637.86	0.00
1354284.66	1.00
1354286.16	0.00
1354557.36	1.00
1354558.18	0.00
1354718.23	1.00
1354720.14	0.00
1355966.80	1.00
1355968.35	0.00
1357156.33	1.00
1357156.86	0.00
1357393.49	1.00
1357395.28	0.00
1360075.13	1.00
1360075.65	0.00
1361701.91	1.00
1361703.41	0.00
1363910.07	1.00
1363911.57	0.00
1365770.50	1.00
1365771.04	0.00
1367226.08	1.00
1367226.59	0.00
1368682.09	1.00
1368683.62	0.00
1370312.00	1.00
1370313.52	0.00
1371835.63	1.00
1371837.12	0.00
1373305.27	1.00
1373305.81	0.00
1374785.11	1.00
1374785.63	0.00
1376317.81	1.00
1376319.34	0.00
1377842.93	1.00
1377843.43	0.00
1379490.21	1.00
1379491.70	0.00
1379738.36	1.00
1379740.16	0.00
1379898.37	1.00
1379900.18	0.00
1381121.87	1.00
1381122.51	0.00
1382304.92	1.00
1382306.46	0.00
1382548.93	1.00
1382549.62	0.00
1385333.81	1.00
1385335.36	0.00
1386953.03	1.00
1386954.53	0.00
1389167.17	1.00
1389167.71	0.00
1391029.78	1.00
1391031.28	0.00
1392485.42	1.00
1392485.95	0.00
1393933.60	1.00
1393935.10	0.00
1395553.32	1.00
1395554.87	0.00
1397083.40	1.00
1397084.93	0.00
1398550.21	1.00
1398551.80	0.00
1400035.83	1.00
1400037.38	0.00
1401566.92	1.00
1401567.45	0.00
1403090.40	1.00
1403091.94	0.00
1404778.53	1.00
1404779.05	0.00
1405025.58	1.00
1405026.27	0.00
1405185.05	1.00
1405186.87	0.00
1406444.36	1.00
1406444.93	0.00
1407634.83	1.00
1407635.36	0.00
1407872.66	1.00
1407873.35	0.00
1410668.50	1.00
1410670.07	0.00
1412280.36	1.00
1412281.85	0.00
1414485.13	1.00
1414486.64	0.00
1416358.22	1.00
1416359.79	0.00
1417821.47	1.00
1417821.96	0.00
1419276.51	1.00
1419278.08	0.00
1420902.84	1.00
1420904.32	0.00
1422428.75	1.00
1422430.24	0.00
1423889.04	1.00
1423889.56	0.00
1425378.84	1.00
1425380.38	0.00
1426913.67	1.00
1426915.18	0.00
1428441.35	1.00
1428441.92	0.00
1430091.81	1.00
1430092.32	0.00
1430359.92	1.00
1430361.70	0.00
1430576.43	1.00
1430577.15	0.00
1431207.76	1.00
1431209.32	0.00
1431447.00	1.00
1431447.76	0.00
1432645.50	1.00
1432647.09	0.00
1433818.21	1.00
1433819.80	0.00
1434073.35	1.00
1434074.05	0.00
1436739.89	1.00
1436741.51	0.00
1438360.35	1.00
1438361.89	0.00
1440563.10	1.00
1440563.65	0.00
1442430.09	1.00
1442431.65	0.00
1443889.85	1.00
1443890.36	0.00
1445343.83	1.00
1445345.37	0.00
1446967.12	1.00
1446968.65	0.00
1448489.00	1.00
1448490.53	0.00
1449957.60	1.00
1449959.22	0.00
1451439.62	1.00
1451441.21	0.00
1452971.45	1.00
1452973.00	0.00
1454493.27	1.00
1454493.80	0.00
1456142.45	1.00
1456144.00	0.00
1456373.70	1.00
1456375.44	0.00
1456536.04	1.00
1456536.73	0.00
1457769.20	1.00
1457770.72	0.00
1458951.20	1.00
1458952.70	0.00
1459212.25	1.00
1459212.98	0.00
1461879.35	1.00
1461880.87	0.00
1463496.14	1.00
1463496.66	0.00
1465704.61	1.00
1465706.18	0.00
1467564.00	1.00
1467565.52	0.00
1469017.20	1.00
1469017.71	0.00
1470472.17	1.00
1470473.69	0.00
1472109.37	1.00
1472110.91	0.00
1473632.18	1.00
1473633.72	0.00
1475103.34	1.00
1475104.89	0.00
1476584.48	1.00
1476586.03	0.00
1478111.98	1.00
1478113.51	0.00
1479639.45	1.00
1479640.96	0.00
1481327.59	1.00
1481328.14	0.00
1481607.95	1.00
1481608.67	0.00
1481770.43	1.00
1481772.41	0.00
1483013.57	1.00
1483015.11	0.00
1484197.88	1.00
1484198.44	0.00
1484438.07	1.00
1484438.75	0.00
1487235.61	1.00
1487236.12	0.00
1488850.86	1.00
1488852.39	0.00
1491054.10	1.00
1491055.60	0.00
1492920.99	1.00
1492922.48	0.00
1494378.73	1.00
1494380.27	0.00
1495836.36	1.00
1495837.83	0.00
1497461.26	1.00
1497462.75	0.00
1498991.98	1.00
1498992.51	0.00
1500452.14	1.00
1500452.64	0.00
1501937.21	1.00
1501938.72	0.00
1503465.80	1.00
1503467.30	0.00
1504988.58	1.00
1504990.12	0.00
1506635.87	1.00
1506637.36	0.00
1506895.71	1.00
1506896.40	0.00
1507055.96	1.00
1507056.77	0.00
1508293.97	1.00
1508294.49	0.00
1509467.54	1.00
1509469.09	0.00
1509703.44	1.00
1509705.17	0.00
1512378.90	1.00
1512380.47	0.00
1513997.92	1.00
1513998.45	0.00
1516201.68	1.00
1516203.17	0.00
1518068.65	1.00
1518070.19	0.00
1519525.42	1.00
1519525.94	0.00
1520978.04	1.00
1520978.60	0.00
1522599.92	1.00
1522600.44	0.00
1524124.10	1.00
1524124.62	0.00
1525589.67	1.00
1525590.27	0.00
1527066.59	1.00
1527068.13	0.00
1528597.29	1.00
1528598.82	0.00
1530121.68	1.00
1530123.22	0.00
1531808.09	1.00
1531808.60	0.00
1532046.96	1.00
1532048.72	0.00
1532259.90	1.00
1532261.88	0.00
1532873.16	1.00
1532874.69	0.00
1534231.41	1.00
1534232.91	0.00
1535425.19	1.00
1535426.68	0.00
1535686.75	1.00
1535688.61	0.00
1538476.33	1.00
1538477.84	0.00
1540090.97	1.00
1540092.47	0.00
1542307.00	1.00
1542308.48	0.00
1544178.52	1.00
1544179.02	0.00
1545627.72	1.00
1545629.24	0.00
1547073.65	1.00
1547075.14	0.00
1548707.45	1.00
1548708.99	0.00
1550229.00	1.00
1550229.50	0.00
1551689.57	1.00
1551691.10	0.00
1553173.19	1.00
1553174.68	0.00
1554698.72	1.00
1554700.39	0.00
1556227.38	1.00
1556228.89	0.00
1557917.44	1.00
1557917.97	0.00
1558180.58	1.00
1558181.37	0.00
1558339.89	1.00
1558340.58	0.00
1559589.64	1.00
1559591.18	0.00
1560773.07	1.00
1560773.59	0.00
1561018.68	1.00
1561020.52	0.00
1563806.77	1.00
1563808.28	0.00
1565423.16	1.00
1565423.73	0.00
1567638.39	1.00
1567639.92	0.00
1569502.63	1.00
1569504.21	0.00
1570959.57	1.00
1570960.09	0.00
1572411.53	1.00
1572413.05	0.00
1574027.19	1.00
1574028.69	0.00
1575552.94	1.00
1575553.51	0.00
1577013.09	1.00
1577014.61	0.00
1578494.38	1.00
1578495.94	0.00
1580015.39	1.00
1580016.91	0.00
1581535.76	1.00
1581537.30	0.00
1583185.48	1.00
1583187.02	0.00
1583420.09	1.00
1583421.96	0.00
1583582.58	1.00
1583583.35	0.00
1584817.57	1.00
1584819.11	0.00
1585989.07	1.00
1585990.60	0.00
1586228.23	1.00
1586229.04	0.00
1588910.56	1.00
1588912.12	0.00
1590532.28	1.00
1590532.82	0.00
1592737.74	1.00
1592738.25	0.00
1594610.78	1.00
1594612.33	0.00
1596071.43	1.00
1596072.96	0.00
1597517.75	1.00
1597519.27	0.00
1599140.37	1.00
1599141.89	0.00
1600673.68	1.00
1600674.27	0.00
1602137.28	1.00
1602138.80	0.00
1603624.48	1.00
1603626.04	0.00
1605152.19	1.00
1605153.69	0.00
1606676.35	1.00
1606676.93	0.00
1608325.44	1.00
1608325.95	0.00
1608567.92	1.00
1608569.75	0.00
1608729.76	1.00
1608730.46	0.00
1608852.89	1.00
1608854.68	0.00
1610052.61	1.00
1610054.14	0.00
1611226.32	1.00
1611227.88	0.00
1611467.77	1.00
1611469.53	0.00
1614143.50	1.00
1614145.07	0.00
1615759.89	1.00
1615761.44	0.00
1617972.13	1.00
1617973.61	0.00
1619832.79	1.00
1619834.26	0.00
1621287.95	1.00
1621289.50	0.00
1622746.15	1.00
1622747.75	0.00
1624371.99	1.00
1624373.50	0.00
1625893.31	1.00
1625894.81	0.00
1627364.93	1.00
1627366.47	0.00
1628851.13	1.00
1628852.60	0.00
1630384.05	1.00
1630385.56	0.00
1631915.43	1.00
1631916.95	0.00
1633600.80	1.00
1633602.36	0.00
1633889.47	1.00
1633891.27	0.00
1634108.09	1.00
1634108.84	0.00
1634733.24	1.00
1634734.82	0.00
1636060.38	1.00
1636061.93	0.00
1637237.96	1.00
1637238.48	0.00
1637471.58	1.00
