time	count
729484.67	0.50
729495.05	0.00
729500.51	0.50
729501.66	0.00
729532.28	0.50
729532.72	0.00
729560.21	0.50
729560.52	0.00
730877.44	0.50
730879.04	0.00
730934.56	0.50
730960.85	0.00
730979.82	0.50
730983.11	0.00
730986.75	0.50
730994.42	0.00
730999.61	0.50
730999.96	0.00
731023.80	0.50
731024.36	0.00
732317.09	0.50
732318.56	0.00
732364.69	0.50
732390.50	0.00
732409.39	0.50
732410.73	0.00
732420.00	0.50
732420.33	0.00
732434.58	0.50
732435.09	0.00
732455.58	0.50
732482.87	0.00
733954.26	0.50
733960.45	0.00
734008.48	0.50
734029.54	0.00
734047.88	0.50
734049.16	0.00
734058.79	0.50
734059.35	0.00
734080.11	0.50
734080.44	0.00
734102.22	0.50
734102.54	0.00
735480.80	0.50
735483.57	0.00
735550.41	0.50
735573.56	0.00
735592.35	0.50
735603.51	0.00
735605.59	0.50
735607.03	0.00
735617.45	0.50
735618.01	0.00
735645.72	0.50
735646.08	0.00
736940.79	0.50
736942.27	0.00
736989.52	0.50
737014.38	0.00
737035.96	0.50
737037.41	0.00
737047.84	0.50
737048.19	0.00
737062.33	0.50
737062.64	0.00
737083.54	0.50
737109.48	0.00
738433.70	0.50
738440.05	0.00
738488.64	0.50
738535.65	0.00
738557.55	0.50
738558.93	0.00
738568.65	0.50
738569.02	0.00
738584.09	0.50
738584.63	0.00
738611.45	0.50
738611.80	0.00
739957.17	0.50
739958.82	0.00
740012.76	0.50
740033.84	0.00
740051.87	0.50
740061.35	0.00
740064.03	0.50
740065.17	0.00
740076.27	0.50
740076.93	0.00
740100.29	0.50
740100.65	0.00
741476.32	0.50
741492.51	0.00
741544.58	0.50
741566.27	0.00
741585.74	0.50
741587.04	0.00
741596.22	0.50
741596.76	0.00
741611.85	0.50
741612.24	0.00
741632.87	0.50
741641.32	0.00
743135.50	0.50
743136.99	0.00
743186.68	0.50
743207.56	0.00
743224.79	0.50
743226.26	0.00
743235.18	0.50
743235.47	0.00
743249.53	0.50
743249.84	0.00
743270.27	0.50
743270.68	0.00
743387.71	0.50
743396.33	0.00
743411.36	0.50
743420.30	0.00
743424.18	0.50
743425.64	0.00
743430.52	0.50
743437.27	0.00
743451.74	0.50
743452.16	0.00
743542.15	0.50
743554.00	0.00
743555.24	0.50
743556.36	0.00
743571.09	0.50
743572.02	0.00
743583.13	0.50
743583.44	0.00
743594.63	0.50
743594.95	0.00
743612.06	0.50
743617.63	0.00
744797.16	0.50
744797.89	0.00
744847.16	0.50
744855.39	0.00
744864.21	0.50
744864.76	0.00
744885.85	0.50
744886.24	0.00
744898.91	0.50
744899.34	0.00
744913.14	0.50
744913.50	0.00
744934.86	0.50
744956.76	0.00
745977.18	0.50
745977.68	0.00
746027.37	0.50
746034.87	0.00
746042.71	0.50
746043.37	0.00
746064.85	0.50
746065.22	0.00
746077.54	0.50
746077.87	0.00
746091.22	0.50
746091.67	0.00
746114.62	0.50
746137.49	0.00
746227.74	0.50
746234.73	0.00
746249.37	0.50
746249.89	0.00
746260.03	0.50
746260.46	0.00
746271.52	0.50
746271.84	0.00
746296.34	0.50
746296.74	0.00
749034.34	0.50
749036.13	0.00
749088.74	0.50
749115.86	0.00
749135.67	0.50
749144.92	0.00
749148.22	0.50
749149.41	0.00
749160.17	0.50
749160.67	0.00
749182.18	0.50
749182.48	0.00
750643.13	0.50
750645.06	0.00
750669.59	0.50
750694.02	0.00
750712.76	0.50
750713.81	0.00
750724.04	0.50
750732.85	0.00
750735.35	0.50
750735.64	0.00
750757.58	0.50
750758.19	0.00
752826.66	0.50
752827.18	0.00
752879.46	0.50
752889.52	0.00
752891.30	0.50
752891.82	0.00
752916.64	0.50
752917.04	0.00
752929.96	0.50
752935.76	0.00
752943.39	0.50
752943.66	0.00
754701.84	0.50
754702.42	0.00
754752.49	0.50
754760.91	0.00
754762.52	0.50
754763.00	0.00
754787.56	0.50
754788.11	0.00
754800.52	0.50
754800.84	0.00
754813.94	0.50
754819.50	0.00
754838.56	0.50
754838.94	0.00
756152.67	0.50
756153.33	0.00
756202.87	0.50
756210.66	0.00
756218.24	0.50
756218.71	0.00
