         9600       100000   5.0196755181932894E-006
    0.82472400000000001263E+00   -0.22408000000000000834E-01   0   0    0.10047672511428351605E+01    0.63301281556220367897E+00    0.72813543274010975037E-01    0.71758492180367217106E+00    0.63721033803591109468E+00    0.20500371182701204731E-02    0.59307486208734559556E-03
    0.80954700000000001658E+00   -0.24138599999999999640E-01   0   0    0.10023029657471758114E+01    0.63657031445720102525E+00    0.71915865923449548425E-01    0.71516461519648144574E+00    0.64079123140399163461E+00    0.19907403022685343785E-02    0.55249314917991054156E-03
    0.79389299999999995983E+00   -0.25891100000000000225E-01   0   0    0.99989339580606939606E+00    0.64001525208694132196E+00    0.70955409205142691564E-01    0.71280308988896401434E+00    0.64425389567640045652E+00    0.19285775254732073769E-02    0.51958737581197643896E-03
    0.77778499999999994863E+00   -0.27659900000000001152E-01   0   0    0.99753302723754411208E+00    0.64336109162176491338E+00    0.69933295475758786020E-01    0.71049430386298362272E+00    0.64761239943281079245E+00    0.18640828831308908775E-02    0.49331642193012803423E-03
    0.76124899999999995348E+00   -0.29439500000000000390E-01   0   0    0.99520179145057308112E+00    0.64661832278490749548E+00    0.68857491587473243499E-01    0.70822028555468141686E+00    0.65087898472207617040E+00    0.17941996004652849273E-02    0.47375664554364602674E-03
    0.74431099999999994488E+00   -0.31224499999999998784E-01   0   0    0.99290444175451331166E+00    0.64980077003979430650E+00    0.67713664058417791236E-01    0.70598375794817436191E+00    0.65406619337673677084E+00    0.17216188608877858179E-02    0.45812648236491845940E-03
    0.72699499999999994682E+00   -0.33008999999999996677E-01   0   0    0.99063146863976603296E+00    0.65291671000051676454E+00    0.66501156229405916642E-01    0.70377586879685494203E+00    0.65718293124017246321E+00    0.16453361661897814017E-02    0.44603760542604326813E-03
    0.70933000000000001606E+00   -0.34787400000000003042E-01   0   0    0.98836962932250904679E+00    0.65597422452800058235E+00    0.65222085898222204037E-01    0.70158471018566570532E+00    0.66023833561472766718E+00    0.15634488877916963290E-02    0.43762681997839474133E-03
    0.69134200000000001207E+00   -0.36553900000000000281E-01   0   0    0.98611896288744693706E+00    0.65898320718592451328E+00    0.63863468654827268423E-01    0.69940942467139910477E+00    0.66324153718045730788E+00    0.14771509574557084576E-02    0.43115705525258743664E-03
    0.67305899999999996286E+00   -0.38302500000000003211E-01   0   0    0.98387686026219833835E+00    0.66194926211665183757E+00    0.62417390920984819336E-01    0.69724728900920196484E+00    0.66619803109090713900E+00    0.13865595005709829834E-02    0.42590796646655858411E-03
    0.65450799999999997869E+00   -0.40027100000000002955E-01   0   0    0.98163493798817247349E+00    0.66487627719978459329E+00    0.60880366151907179539E-01    0.69509092899806146360E+00    0.66911226080633734448E+00    0.12902616133926847475E-02    0.42190626460256197040E-03
    0.63571999999999995179E+00   -0.41721500000000001640E-01   0   0    0.97938538969603738948E+00    0.66776909032522357990E+00    0.59246502538210427113E-01    0.69293338883635546832E+00    0.67198948733832486457E+00    0.11870873915159618761E-02    0.41880915290004252930E-03
    0.61672300000000002118E+00   -0.43379500000000001392E-01   0   0    0.97713291452737205400E+00    0.67063185847151673968E+00    0.57497788415907670478E-01    0.69077827669232816366E+00    0.67483295045793045830E+00    0.10785134481611224899E-02    0.41498332475632231922E-03
    0.59754499999999999282E+00   -0.44994499999999999773E-01   0   0    0.97487604210638345581E+00    0.67346415457150365924E+00    0.55624718152994551135E-01    0.68862442281836977465E+00    0.67764236826285662030E+00    0.96409141865261283044E-03    0.41729933776822440445E-03
    0.57821699999999998099E+00   -0.46559900000000001286E-01   0   0    0.97261029872037962907E+00    0.67626390930276236713E+00    0.53620110097775466884E-01    0.68646833558310260681E+00    0.68041621932937090822E+00    0.84243354149327043245E-03    0.43193307450521196316E-03
    0.55876899999999996016E+00   -0.48069000000000000616E-01   0   0    0.97033680873370309339E+00    0.67902958036516491980E+00    0.51470187906100355046E-01    0.68431115219771854186E+00    0.68315299073353574766E+00    0.71346814373574041213E-03    0.44763177101553059279E-03
    0.53922999999999998710E+00   -0.49515099999999999392E-01   0   0    0.96806205959713342857E+00    0.68175671867385645442E+00    0.49157761715156109150E-01    0.68215873735620935481E+00    0.68584802799043353971E+00    0.57794322931953301392E-03    0.46345488697697816410E-03
    0.51963000000000003631E+00   -0.50891100000000001613E-01   0   0    0.96578713445140929039E+00    0.68443738654055408244E+00    0.46671895302947657980E-01    0.68001275768871094485E+00    0.68849402624339872681E+00    0.43492559205071668060E-03    0.47930453785164039938E-03
    0.50000000000000000000E+00   -0.52190199999999999092E-01   0   0    0.96351617565371283636E+00    0.68706226832089845047E+00    0.43999285660020447108E-01    0.67787755394671123099E+00    0.69108226473822798042E+00    0.28396565707894394492E-03    0.49409255994390321402E-03
    0.48037000000000001920E+00   -0.53405300000000002769E-01   0   0    0.96126209153165342869E+00    0.68961899914353252949E+00    0.41120488473019412012E-01    0.67576501816718348437E+00    0.69360055100750650503E+00    0.12618202387998378455E-03    0.50692965481703787089E-03
    0.46077000000000001290E+00   -0.54529399999999998705E-01   0   0    0.95902809752368756158E+00    0.69209104271949484222E+00    0.38025309237946759711E-01    0.67367933438439009386E+00    0.69603368759197981053E+00    0.40058387282104757077E-04    0.51765898253477527022E-03
    0.44123099999999998433E+00   -0.55555699999999999528E-01   0   0    0.95682543353522075957E+00    0.69446183533151595313E+00    0.34697263422224372542E-01    0.67163133093521898420E+00    0.69836618251699367210E+00    0.21457291214799223411E-03    0.52457920262815444217E-03
    0.42178300000000001901E+00   -0.56477300000000001112E-01   0   0    0.95466911688625899490E+00    0.69671085899202900293E+00    0.31118050770793700965E-01    0.66963527554558821553E+00    0.70057875317020545936E+00    0.39681914949746266430E-03    0.52616922477603778573E-03
    0.40245500000000000718E+00   -0.57287600000000001021E-01   0   0    0.95256928837305709923E+00    0.69881322744083296250E+00    0.27276691446620506681E-01    0.66770176984704843193E+00    0.70264863395343113428E+00    0.58798246095154160784E-03    0.52117979850867322388E-03
    0.38327699999999997882E+00   -0.57980299999999998506E-01   0   0    0.95054644272684363226E+00    0.70074073815125326181E+00    0.23154272877642111811E-01    0.66585025786744367338E+00    0.70454948860506727559E+00    0.78732449886331767885E-03    0.50759002785655032899E-03
    0.36427999999999999270E+00   -0.58548999999999996879E-01   0   0    0.94861877018248108584E+00    0.70246018054538639230E+00    0.18737352881270697563E-01    0.66409866834424491344E+00    0.70625075128098135924E+00    0.99528286248978803386E-03    0.48374165442920694048E-03
    0.34549099999999999255E+00   -0.58988199999999997580E-01   0   0    0.94680460624307660744E+00    0.70393548555001062006E+00    0.14013102825713713920E-01    0.66246526840897268507E+00    0.70771955528198016161E+00    0.12126398876400878990E-02    0.44812537505347212153E-03
    0.32694099999999998163E+00   -0.59292299999999999172E-01   0   0    0.94512966815984666979E+00    0.70512590858368151547E+00    0.89650710772877957588E-02    0.66097477709442853389E+00    0.70891863008147881775E+00    0.14390423398923934961E-02    0.39799973885878156630E-03
    0.30865799999999998793E+00   -0.59456500000000002404E-01   0   0    0.94361691885583776074E+00    0.70598625237447920622E+00    0.35814140894077015065E-02    0.65964998009721742545E+00    0.70980714173867298644E+00    0.16753208902364757904E-02    0.33113930911937575555E-03
    0.29066999999999998394E+00   -0.59476300000000002777E-01   0   0    0.94229222130607348529E+00    0.70646524848992031664E+00   -0.21499307060039688118E-02    0.65851658681688840513E+00    0.71033878393447336119E+00    0.19224416290975487875E-02    0.36344592269645656715E-03
    0.27300499999999999767E+00   -0.59347999999999997978E-01   0   0    0.94118303952552662128E+00    0.70650739423367137082E+00   -0.82403309467237052105E-02    0.65760192586480625820E+00    0.71046386570194852705E+00    0.21814292861749851049E-02    0.41537859685678425823E-03
    0.25568899999999999961E+00   -0.59068299999999997196E-01   0   0    0.94032075041067486598E+00    0.70605080701672628951E+00   -0.14702692843026533842E-01    0.65693707306180271210E+00    0.71012720161064279978E+00    0.24531256435680881545E-02    0.47711614544274170285E-03
    0.23875099999999999101E+00   -0.58634699999999997932E-01   0   0    0.93973402572573949687E+00    0.70502736572965418738E+00   -0.21544258003371671156E-01    0.65655139701646925143E+00    0.70926854074100564862E+00    0.27396909128716284698E-02    0.55160723056758820780E-03
    0.22221499999999999586E+00   -0.58045399999999996998E-01   0   0    0.93945429946697212031E+00    0.70336264351902133551E+00   -0.28775297464148114068E-01    0.65647703940293133940E+00    0.70782265280109668559E+00    0.30432232013143933891E-02    0.64210302537424089088E-03
    0.20610700000000001242E+00   -0.57299200000000001520E-01   0   0    0.93951710549203737433E+00    0.70097406341123913442E+00   -0.36405982463420964723E-01    0.65675016598808666490E+00    0.70571769110667492697E+00    0.33655935353100741025E-02    0.75249966825516139118E-03
    0.19045300000000001117E+00   -0.56395800000000002872E-01   0   0    0.93996062265741953112E+00    0.69776943362742804844E+00   -0.44444864381873540327E-01    0.65740990329596005193E+00    0.70287403380356627824E+00    0.37088966336848994132E-02    0.88723622990712395185E-03
    0.17527599999999998737E+00   -0.55335399999999999865E-01   0   0    0.94081757572875546192E+00    0.69364647254887479288E+00   -0.52895393922135568177E-01    0.65849172376645204174E+00    0.69920420311069741981E+00    0.40773388902018981028E-02    0.11550586911805364558E-02
    0.16059999999999999276E+00   -0.54119300000000002127E-01   0   0    0.94212375882883148126E+00    0.68849497518427893450E+00   -0.61761311711265219626E-01    0.66003412162153451970E+00    0.69461560985749148944E+00    0.44745786801849707359E-02    0.16577874312809783540E-02
    0.14644699999999999385E+00   -0.52749299999999998967E-01   0   0    0.94392452356917722067E+00    0.68219037902670764950E+00   -0.71052385069623760772E-01    0.66208444228908314155E+00    0.68900514043288718646E+00    0.49027596004441176269E-02    0.22976492480679495609E-02
    0.13283900000000001262E+00   -0.51227899999999999825E-01   0   0    0.94627277442441348754E+00    0.67459066812621493181E+00   -0.80776220677582236118E-01    0.66469748645013215782E+00    0.68225657516502991040E+00    0.53631562099540341926E-02    0.31131344587225968402E-02
    0.11979700000000000071E+00   -0.49558199999999996699E-01   0   0    0.94922525538919944044E+00    0.66553567964415283331E+00   -0.90933311651423084920E-01    0.66793242282546816391E+00    0.67424060955911724324E+00    0.58567694711357254356E-02    0.41499391616885185352E-02
    0.10734200000000000685E+00   -0.47744200000000000528E-01   0   0    0.95285097624309378350E+00    0.65484536152783190399E+00   -0.10152117038419376793E+00    0.67185967852863637262E+00    0.66481475492923169934E+00    0.63819298453527961712E-02    0.54671088461966440425E-02
    0.95491500000000006931E-01   -0.45790100000000000247E-01   0   0    0.95724485659009117544E+00    0.64230992014946497459E+00   -0.11253950721678614155E+00    0.67657289317283642038E+00    0.65381609618067004774E+00    0.69316363348817522372E-02    0.71456687876467871873E-02
    0.84265199999999998437E-01   -0.43700900000000000856E-01   0   0    0.96253024769499762048E+00    0.62769045099120435172E+00   -0.12398063420199825768E+00    0.68219084727045853356E+00    0.64106381750746110892E+00    0.74921130358425735984E-02    0.92851561272273858832E-02
    0.73679900000000006499E-01   -0.41481900000000002104E-01   0   0    0.96887491881439635755E+00    0.61070193537704098308E+00   -0.13582500242627548737E+00    0.68887230754211936645E+00    0.62634495061314865438E+00    0.80405427932420114878E-02    0.12023426774830200253E-01
    0.63752000000000003110E-01   -0.39138600000000002554E-01   0   0    0.97650345054544696044E+00    0.59099944763747491727E+00   -0.14803021633269228263E+00    0.69682784886574955507E+00    0.60940374889513992951E+00    0.85431422997570560796E-02    0.15546430678079222951E-01
    0.54496700000000002084E-01   -0.36677000000000001267E-01   0   0    0.98569832464264184324E+00    0.56814987302902797417E+00   -0.16051295392836875675E+00    0.70632366474969432435E+00    0.58991713576552884390E+00    0.89574406954075480591E-02    0.20118450424282501021E-01
    0.45928400000000001169E-01   -0.34103099999999997305E-01   0   0    0.99686133239356566893E+00    0.54163232715817077878E+00   -0.17313517153220153721E+00    0.71773382455751344455E+00    0.56750077536464027528E+00    0.92167850442824716950E-02    0.26130057841106557603E-01
    0.38060200000000002363E-01   -0.31422999999999999543E-01   0   0    0.10104481671306306811E+01    0.51073262755277315517E+00   -0.18561526433953787207E+00    0.73149654660899343650E+00    0.54159640717772439267E+00    0.92579099430169509155E-02    0.38332628394131380845E-01
    0.30904299999999999132E-01   -0.28642899999999998917E-01   0   0    0.10272628643969878848E+01    0.47450128171893768414E+00   -0.19744784540983628673E+00    0.74837240692095097216E+00    0.51141523814099332235E+00    0.89606893503790807642E-02    0.57178428016029583802E-01
    0.24471699999999999009E-01   -0.25768599999999999145E-01   0   0    0.10466488371724524953E+01    0.43109078959110475049E+00   -0.20740285698739363562E+00    0.76795321119820558753E+00    0.47518744260023093595E+00    0.86148988301776863175E-02    0.85701000382498976338E-01
    0.18772400000000001585E-01   -0.22806099999999999289E-01   0   0    0.10691387472175397644E+01    0.37975037621094742679E+00   -0.21409088040741985903E+00    0.79073653633577178912E+00    0.43216249118978061761E+00    0.80870119260405548545E-02    0.13092704942610283725E+00
    0.13814999999999999156E-01   -0.19760699999999999099E-01   0   0    0.10953409290962630163E+01    0.31967061989058981331E+00   -0.21515651151462264479E+00    0.81729052269619606452E+00    0.38115144197811484661E+00    0.72196544104423110433E-02    0.19927351284769037609E+00
    0.96073500000000006116E-02   -0.16637499999999999512E-01   0   0    0.11240758172358136235E+01    0.25042070098525132105E+00   -0.20661592726717450952E+00    0.84658470434342858457E+00    0.32038411219665208218E+00    0.61815352491821351499E-02    0.29929207652219969038E+00
    0.61558200000000002153E-02   -0.13441299999999999776E-01   0   0    0.11530661194334748121E+01    0.17392103377449957824E+00   -0.18297506106363087275E+00    0.87641805514026382973E+00    0.24855369223399484402E+00    0.51657473446088952862E-02    0.43719029310760021412E+00
    0.34657699999999999618E-02   -0.10176199999999999829E-01   0   0    0.11780291859466374138E+01    0.95932851014785658350E-01   -0.13711930711338207733E+00    0.90250440699314316007E+00    0.16444135050838462608E+00    0.45105258531559222490E-02    0.60048119900295193752E+00
    0.15413300000000000438E-02   -0.68456899999999997614E-02   0   0    0.11924143489303316024E+01    0.29061405724209694174E-01   -0.63432339869254270037E-01    0.91813344551590392317E+00    0.68475269429895818663E-01    0.46875402145077349481E-02    0.81111001872306631721E+00
    0.38548000000000000233E-03   -0.34528499999999999297E-02   0   0    0.11866673429850858046E+01   -0.84660243327071265512E-02    0.37601192374354948378E-01    0.91369400069737760628E+00    0.37825943547134283085E-01    0.66043251008573444771E-02    0.97260861330208625564E+00
    0.00000000000000000000E+00    0.80000000000000004983E-08   0   0    0.11555389887913138924E+01    0.88702119344751942627E-07    0.15313799990002430196E+00    0.88386854065664899327E+00    0.15053940439393784234E+00    0.10631650634306599734E-01    0.10000000000000000000E+01
    0.38548400000000001111E-03    0.34528699999999998109E-02   0   0    0.11091779083311315013E+01    0.60437279793724305033E-01    0.26842552764844884727E+00    0.83760313602508884578E+00    0.27134435905185544380E+00    0.14194596325637853784E-01    0.85769164666240871320E+00
    0.15413399999999999844E-02    0.68456999999999997020E-02   0   0    0.10503448220885238662E+01    0.15945722251575139561E+00    0.34804561894598018412E+00    0.77945446589288502892E+00    0.37919665808538616236E+00    0.18545312780192890756E-01    0.62391731586778653718E+00
    0.34657799999999999024E-02    0.10176199999999999829E-01   0   0    0.98616360993396723345E+00    0.27460568600099000136E+00    0.39249956931154605932E+00    0.71703686904387109458E+00    0.47690000468166654501E+00    0.23350425385825601676E-01    0.38244555783981493136E+00
    0.61558400000000000965E-02    0.13441299999999999776E-01   0   0    0.92644382148358461748E+00    0.38734197177434193105E+00    0.40750565932039667372E+00    0.65975122259927543311E+00    0.56264737338232584385E+00    0.27542404564496469899E-01    0.23585880648049514785E+00
    0.96073700000000004928E-02    0.16637499999999999512E-01   0   0    0.87627509761907729224E+00    0.48817553020632498129E+00    0.40277734997713227072E+00    0.61203467021865265441E+00    0.63644331382927643581E+00    0.30411167785432902111E-01    0.15687873818514413982E+00
    0.13815100000000000297E-01    0.19760699999999999099E-01   0   0    0.83693562575865076969E+00    0.57417644184261484863E+00    0.38645425046621267873E+00    0.57466729142099515215E+00    0.69898231816009959161E+00    0.31719578339795495570E-01    0.99055144625451785334E-01
    0.18772400000000001585E-01    0.22806099999999999289E-01   0   0    0.80753927721601193035E+00    0.64541489082507641495E+00    0.36386387179783397094E+00    0.54657505463276823132E+00    0.75095814972747665372E+00    0.31657611131046148323E-01    0.58271029072873660459E-01
    0.24471799999999998415E-01    0.25768599999999999145E-01   0   0    0.78680918405957256390E+00    0.70376961072925525720E+00    0.33859184990846591390E+00    0.52635713135185646649E+00    0.79388462239766166562E+00    0.30374224738979438420E-01    0.33309980172823265565E-01
    0.30904299999999999132E-01    0.28642899999999998917E-01   0   0    0.77220387087871456000E+00    0.75108536925644664439E+00    0.31253906699956962578E+00    0.51175581585990048694E+00    0.82889957654306445356E+00    0.28473902086675217937E-01    0.24440696575397265894E-01
    0.38060299999999998299E-01    0.31422999999999999543E-01   0   0    0.76153905001156618759E+00    0.78793807646024338620E+00    0.28635988079740015699E+00    0.50100647370124307134E+00    0.85577782627178111685E+00    0.26715338810188005159E-01    0.17193868335125362529E-01
    0.45928400000000001169E-01    0.34103099999999997305E-01   0   0    0.75555960667990973434E+00    0.81656355596620044945E+00    0.26101815611878559364E+00    0.49448348862247415436E+00    0.87622022872900018342E+00    0.24645962839648705156E-01    0.12548800875426988424E-01
    0.54496799999999998021E-01    0.36677000000000001267E-01   0   0    0.75336894867424242239E+00    0.83808274814675587372E+00    0.23677403433049401538E+00    0.49139828744080321643E+00    0.89088870445816226162E+00    0.22452211958954026993E-01    0.91220198508771555002E-02
    0.63752000000000003110E-01    0.39138600000000002554E-01   0   0    0.75412844754992280905E+00    0.85384532412793123779E+00    0.21386748741873295998E+00    0.49099808857701604525E+00    0.90084836458392036906E+00    0.20226791406559974096E-01    0.66957962380149354045E-02
    0.73679900000000006499E-01    0.41481900000000002104E-01   0   0    0.75715308684540671980E+00    0.86486450006088699816E+00    0.19235279276893826883E+00    0.49268720109570729448E+00    0.90688707605601115436E+00    0.18057194502578033379E-01    0.49684053628573912262E-02
    0.84265199999999998437E-01    0.43700900000000000856E-01   0   0    0.76198066921671159246E+00    0.87197176347387383988E+00    0.17223077405592168709E+00    0.49605835350218369095E+00    0.90966992679552538537E+00    0.15978254572878991535E-01    0.37343385641495480641E-02
    0.95491500000000006931E-01    0.45790100000000000247E-01   0   0    0.76811812494316022981E+00    0.87595016048928842078E+00    0.15347575417329689662E+00    0.50068090176788848655E+00    0.90987139174099929129E+00    0.14022381982435994097E-01    0.28680286369921238754E-02
    0.10734200000000000685E+00    0.47744200000000000528E-01   0   0    0.77503890234312566854E+00    0.87757549186686967246E+00    0.13605119050846717355E+00    0.50609329418541570966E+00    0.90820315989108968413E+00    0.12216861835455838925E-01    0.22730658218868431998E-02
    0.11979700000000000071E+00    0.49558199999999996699E-01   0   0    0.78233511224359963965E+00    0.87744630472706119928E+00    0.11988703344619609792E+00    0.51193774983777295962E+00    0.90520895100704046321E+00    0.10580930068390392851E-01    0.18618933206226118918E-02
    0.13283900000000001262E+00    0.51227899999999999825E-01   0   0    0.78976504560496063601E+00    0.87596446691517459993E+00    0.10488893847553533434E+00    0.51799986131824993230E+00    0.90123464695811983383E+00    0.91196359093553280850E-02    0.21678429441356226667E-02
    0.14644699999999999385E+00    0.52749299999999998967E-01   0   0    0.79719623306723785827E+00    0.87341436371015801488E+00    0.90968995757773660205E-01    0.52415758911246768115E+00    0.89651398766699952336E+00    0.78255215295380819995E-02    0.25271229981071747367E-02
    0.16059999999999999276E+00    0.54119300000000002127E-01   0   0    0.80456010017068768647E+00    0.87000569302319608056E+00    0.78043696372655624316E-01    0.53034318841920935483E+00    0.89121161964452211279E+00    0.66847344295667410208E-02    0.27172357213383329516E-02
    0.17527599999999998737E+00    0.55335399999999999865E-01   0   0    0.81182225743178104693E+00    0.86589537233428681695E+00    0.66030576997923265403E-01    0.53651890326883122651E+00    0.88544476181034470486E+00    0.56821541115871232464E-02    0.28046359325626197753E-02
    0.19045300000000001117E+00    0.56395800000000002872E-01   0   0    0.81896833826465054162E+00    0.86120735462718123188E+00    0.54855145892668370766E-01    0.54266439586280357243E+00    0.87930365815165500987E+00    0.48018278481076204223E-02    0.28275384564091614326E-02
    0.20610700000000001242E+00    0.57299200000000001520E-01   0   0    0.82599639254803092214E+00    0.85604784931464872333E+00    0.44459937416706764302E-01    0.54876960465752044893E+00    0.87286684281920834394E+00    0.40264694020154534471E-02    0.28069664267137764413E-02
    0.22221499999999999586E+00    0.58045399999999996998E-01   0   0    0.83290744926226500944E+00    0.85051060233594821813E+00    0.34795273539384163897E-01    0.55482728614484189134E+00    0.86620481804208260268E+00    0.33396744600308614359E-02    0.27544902586445034476E-02
    0.23875099999999999101E+00    0.58634699999999997932E-01   0   0    0.83969400103699309845E+00    0.84467960951064258168E+00    0.25811757560149264923E-01    0.56082395324820455418E+00    0.85938209648334384916E+00    0.27288382759092510987E-02    0.26783068441418663060E-02
    0.25568899999999999961E+00    0.59068299999999997196E-01   0   0    0.84635048877722651728E+00    0.83862635684054909202E+00    0.17463425595094402010E-01    0.56674846420915259149E+00    0.85245333600018835529E+00    0.21829393717702205713E-02    0.25851117819300079015E-02
    0.27300499999999999767E+00    0.59347999999999997978E-01   0   0    0.85287527347448921500E+00    0.83240941559120240623E+00    0.97087859569828013212E-02    0.57259377298778002530E+00    0.84546228441493664896E+00    0.16922237413199980871E-02    0.24816063021520047213E-02
    0.29066999999999998394E+00    0.59476300000000002777E-01   0   0    0.85926723657602377404E+00    0.82608116300047940150E+00    0.25139485088367229809E-02    0.57835362787269539719E+00    0.83844855071862067764E+00    0.12478769592602634297E-02    0.23700594681565212429E-02
    0.30865799999999998793E+00    0.59456500000000002404E-01   0   0    0.86552227878596454946E+00    0.81968671570640372348E+00   -0.41580931762787032985E-02    0.58401999688210293193E+00    0.83144611621367370269E+00    0.84321037372103724294E-03    0.22533909739406148692E-02
    0.32694200000000001038E+00    0.59292299999999999172E-01   0   0    0.87163732582766539903E+00    0.81326364036570852889E+00   -0.10339668859837784082E-01    0.58958631459465449254E+00    0.82448270616926810916E+00    0.47268017659068961578E-03    0.21339335987372721852E-02
    0.34549200000000002131E+00    0.58988199999999997580E-01   0   0    0.87760781829644185503E+00    0.80684587125107387617E+00   -0.16062149448308034316E-01    0.59504505927425077605E+00    0.81758378275642140665E+00    0.13173606113869862355E-03    0.20132020494305607333E-02
